Customer ID,Invoice,Quantity,TotalPrice,Cluster
13594.0,1,37,136.35000000000002,0
13595.0,3,353,818.22,0
13597.0,2,231,396.71,0
13598.0,4,343,609.42,0
13599.0,14,3200,5013.96,3
13600.0,1,275,298.9,0
13601.0,2,424,491.82,0
13602.0,3,271,596.28,0
13604.0,1,242,717.62,0
13605.0,2,425,522.67,0
13607.0,1,178,400.3,0
13608.0,1,113,236.2,0
13609.0,1,19,167.35,0
13610.0,7,393,1044.0,0
13611.0,7,1236,2147.73,0
13612.0,1,444,818.29,0
13613.0,5,445,1039.8500000000001,0
13614.0,2,258,748.73,0
13615.0,7,2721,5854.84,0
13616.0,2,175,288.1,0
13617.0,5,293,734.57,0
13619.0,2,84,231.69,0
13620.0,1,74,112.34,0
13622.0,1,379,658.95,0
13623.0,5,729,1818.71,0
13624.0,1,820,462.08,0
13625.0,1,144,301.26,0
13626.0,1,189,449.81,0
13627.0,2,363,607.43,0
13628.0,1,106,310.14,0
13629.0,8,3350,5578.5,0
13632.0,3,602,1526.88,0
13634.0,11,1392,3498.31,0
13635.0,3,1207,1928.1299999999999,0
13639.0,1,197,312.93,0
13640.0,1,108,405.0,0
13641.0,5,1098,1016.47,0
13642.0,3,80,159.92,0
13643.0,7,629,1637.33,0
13646.0,2,79,326.25,0
13647.0,4,908,1393.56,0
13648.0,8,960,1764.02,0
13649.0,5,724,1332.28,0
13650.0,4,824,1451.66,0
13651.0,1,29,132.65,0
13652.0,3,992,1475.77,0
13653.0,1,72,152.2,0
13654.0,5,2580,3600.67,0
13655.0,4,620,1347.54,0
13656.0,2,372,699.2,0
13658.0,4,1152,3386.33,0
13659.0,10,1645,3321.68,0
13660.0,1,137,314.59,0
13661.0,1,118,325.24,0
13662.0,8,636,1352.35,0
13663.0,4,802,1858.04,0
13665.0,3,1652,1711.6599999999999,0
13666.0,2,13,43.25,0
13668.0,14,2391,6726.35,3
13669.0,1,156,195.0,0
13671.0,1,107,194.95,0
13672.0,1,81,233.53000000000003,0
13674.0,1,102,240.68,0
13676.0,2,104,243.9,0
13677.0,2,218,556.1899999999999,0
13679.0,3,102,281.26,0
13680.0,8,3316,7713.25,0
13683.0,1,180,258.6,0
13684.0,3,196,529.75,0
13686.0,2,308,337.04,0
13687.0,1,87167,11880.84,1
13688.0,1,130,375.5,0
13689.0,1,210,349.5,0
13691.0,1,145,212.78,0
13692.0,2,875,1626.08,0
13693.0,9,880,2011.82,0
13694.0,94,125893,131443.19,2
13695.0,1,188,266.6,0
13696.0,3,552,2020.4,0
13698.0,2,231,465.53000000000003,0
13699.0,1,153,455.57,0
13700.0,3,505,348.34,0
13701.0,1,80,161.0,0
13702.0,1,74,135.18,0
13703.0,1,118,326.06,0
13705.0,5,646,1323.47,0
13706.0,1,112,300.38,0
13707.0,3,1859,2559.45,0
13709.0,5,614,1263.7,0
13710.0,2,160,329.04,0
13711.0,7,679,1540.2,0
13712.0,1,776,537.58,0
13713.0,3,286,743.26,0
13714.0,1,50,161.35,0
13715.0,13,4371,7403.95,3
13717.0,2,185,318.29,0
13719.0,6,990,1773.57,0
13721.0,1,196,217.39999999999998,0
13722.0,7,1658,3260.0,0
13723.0,5,586,1009.35,0
13724.0,1,130,213.01,0
13727.0,6,208,746.57,0
13728.0,10,811,1839.03,0
13729.0,3,419,724.73,0
13733.0,2,335,487.03000000000003,0
13734.0,4,303,6701.640000000001,0
13735.0,9,3028,6927.9800000000005,0
13736.0,5,1055,2034.31,0
13738.0,1,240,440.93,0
13739.0,1,22,75.3,0
13740.0,4,566,1247.02,0
13745.0,1,650,477.32,0
13746.0,1,83,176.69,0
13747.0,2,60,169.79999999999998,0
13748.0,5,669,1320.1,0
13750.0,6,854,1954.92,0
13752.0,1,131,404.45000000000005,0
13753.0,3,938,1353.31,0
13754.0,1,101,164.45000000000002,0
13756.0,10,2253,4017.9800000000005,0
13757.0,1,54,195.55,0
13758.0,10,3224,6226.43,3
13760.0,3,426,1076.85,0
13761.0,4,437,881.52,0
13762.0,4,2336,2165.76,0
13763.0,2,2496,3502.48,0
13764.0,3,1167,1431.5,0
13765.0,1,297,352.821,0
13766.0,1,137,190.35,0
13767.0,39,7913,18320.170000000002,3
13768.0,2,373,875.97,0
13769.0,11,1411,3003.9100000000003,0
13770.0,4,468,785.37,0
13771.0,5,1663,3094.37,0
13772.0,5,910,1982.09,0
13773.0,2,174,301.54,0
13775.0,1,455,1049.66,0
13776.0,2,2,623.98,0
13777.0,37,13845,30501.260000000002,3
13778.0,3,441,945.79,0
13779.0,1,53,161.13,0
13780.0,1,163,375.81,0
13781.0,2,270,650.99,0
13782.0,7,278,881.72,0
13783.0,4,3437,1542.09,0
13784.0,3,334,447.44,0
13785.0,4,151,542.49,0
13786.0,6,1516,3128.54,0
13787.0,4,661,913.46,0
13788.0,1,1,3.75,0
13789.0,1,258,239.45999999999998,0
13792.0,1,64,188.4,0
13793.0,1,52,96.0,0
13794.0,1,63,126.03,0
13795.0,4,1250,836.3,0
13796.0,1,218,289.7,0
13797.0,3,573,1179.45,0
13798.0,54,24399,38683.02,1
13799.0,7,1137,2114.71,0
13800.0,2,560,1121.24,0
13802.0,16,11557,21659.69,3
13803.0,2,710,1061.84,0
13804.0,2,335,572.73,0
13807.0,3,116,422.2,0
13809.0,2,252,524.65,0
13813.0,4,740,1398.61,0
13814.0,1,350,678.2,0
13815.0,4,2821,3448.38,0
13818.0,1,60,61.28,0
13819.0,3,1200,1502.0,0
13820.0,3,287,660.65,0
13821.0,4,330,1025.09,0
13823.0,5,1125,2445.79,0
13824.0,7,674,1615.82,0
13825.0,2,182,255.59,0
13829.0,1,12,102.0,0
13830.0,1,47,156.85000000000002,0
13831.0,13,1812,4820.59,3
13832.0,1,394,561.49,0
13833.0,1,126,316.56,0
13834.0,2,221,324.19,0
13835.0,3,78,260.7,0
13836.0,2,273,620.37,0
13838.0,7,531,1274.3600000000001,0
13839.0,1,25,139.95000000000002,0
13840.0,1,358,651.4,0
13842.0,10,1111,2244.29,0
13843.0,1,145,319.75,0
13846.0,1,317,442.73,0
13847.0,1,96,310.72,0
13848.0,6,6500,2080.0,0
13849.0,3,867,1931.35,0
13851.0,5,820,1955.0,0
13852.0,1,85,187.35000000000002,0
13854.0,15,1414,4144.44,3
13855.0,4,575,1310.3400000000001,0
13856.0,8,611,753.53,0
13857.0,6,782,1001.01,0
13859.0,1,38,314.7,0
13861.0,2,225,273.26,0
13862.0,1,239,346.73,0
13863.0,3,329,933.77,0
13864.0,1,192,662.4000000000001,0
13869.0,6,2637,5006.62,0
13870.0,7,2124,2941.14,0
13871.0,4,696,1482.6,0
13872.0,3,339,919.57,0
13873.0,5,332,649.32,0
13874.0,6,684,1508.7,0
13875.0,9,1756,3027.58,0
13877.0,2,370,332.44,0
13878.0,3,484,1191.53,0
13879.0,1,204,395.5,0
13880.0,5,747,1171.89,0
13881.0,23,19642,28019.58,3
13883.0,10,2148,3885.54,0
13884.0,5,497,1100.88,0
13888.0,5,645,1563.42,0
13889.0,5,833,1574.3300000000002,0
13890.0,4,561,1043.57,0
13891.0,3,479,863.5600000000001,0
13892.0,2,2142,634.68,0
13895.0,2,695,1415.45,0
13896.0,1,149,388.55,0
13897.0,2,620,849.56,0
13898.0,1,411,530.47,0
13900.0,3,508,869.64,0
13901.0,10,1605,2809.14,0
13902.0,5,220600,34095.26,2
13903.0,1,103,165.45000000000002,0
13905.0,1,135,312.65,0
13906.0,1,100,42.0,0
13907.0,1,68,136.8,0
13909.0,2,302,286.6,0
13911.0,11,1756,1654.08,0
13912.0,1,29,124.95,0
13913.0,1,10,42.22,0
13915.0,1,24,70.80000000000001,0
13916.0,4,673,1275.81,0
13919.0,2,659,975.87,0
13920.0,4,1772,1774.68,0
13921.0,4,210,730.7,0
13922.0,2,374,692.95,0
13927.0,1,249,359.27,0
13929.0,9,1423,2651.45,0
13931.0,9,2763,4019.85,0
13935.0,3,2252,6116.92,0
13936.0,2,331,563.08,0
13937.0,1,464,721.28,0
13939.0,4,761,992.41,0
13941.0,11,3062,6009.34,3
13942.0,1,1000,320.0,0
13943.0,1,94,246.54,0
13944.0,1,153,200.43,0
13945.0,2,413,854.15,0
13946.0,3,2404,1314.66,0
13948.0,3,208,446.76,0
13952.0,12,4516,9572.45,3
13953.0,5,2500,3125.0,0
13955.0,1,120,222.21,0
13957.0,3,157,458.25,0
13958.0,8,2264,4709.2300000000005,0
13959.0,3,343,477.98,0
13961.0,1,226,538.4,0
13962.0,1,73,193.25,0
13963.0,14,1601,2347.33,3
13964.0,2,228,438.9,0
13965.0,3,425,996.61,0
13966.0,1,772,390.86,0
13967.0,1,24,85.6,0
13968.0,1,174,123.66,0
13969.0,18,2275,4311.93,3
13970.0,2,469,846.55,0
13971.0,6,1240,1909.31,0
13974.0,1,107,264.13,0
13975.0,6,2202,2832.56,0
13976.0,3,298,834.38,0
13977.0,1,303,519.8100000000001,0
13979.0,6,1657,2546.36,0
13980.0,4,305,599.78,0
13981.0,1,234,331.14,0
13982.0,6,1600,2573.7799999999997,0
13983.0,10,2974,4505.02,0
13984.0,8,742,1128.09,0
13985.0,7,1491,2960.73,0
13987.0,2,492,682.54,0
13988.0,2,341,609.84,0
13989.0,3,894,759.98,0
13992.0,2,90,142.7,0
13993.0,10,1235,3309.35,0
13995.0,9,1480,2508.32,0
13996.0,2,613,895.76,0
13997.0,3,146,382.31,0
13998.0,3,204,566.7,0
13999.0,17,2800,5600.45,3
14000.0,4,1128,1410.68,0
14001.0,7,911,2487.01,0
14003.0,1,149,209.41,0
14004.0,4,757,1675.81,0
14006.0,4,1540,1234.48,0
14007.0,1,16,79.48,0
14008.0,1,326,509.04,0
14009.0,1,586,404.3,0
14010.0,2,177,445.15,0
14011.0,2,644,457.82,0
14013.0,2,313,611.5500000000001,0
14014.0,2,928,1443.03,0
14016.0,7,3597,7062.2,0
14017.0,1,73,229.75,0
14018.0,1,224,367.15000000000003,0
14020.0,2,207,606.21,0
14021.0,4,686,1084.68,0
14022.0,1,194,352.15000000000003,0
14024.0,1,88,318.04,0
14025.0,8,1920,4057.9,0
14026.0,2,427,713.11,0
14028.0,3,7170,10396.5,0
14030.0,14,2871,5902.2,3
14031.0,27,8719,23712.31,3
14032.0,6,1884,1874.68,0
14033.0,1,576,109.44,0
14035.0,4,680,1428.7,0
14037.0,4,544,689.75,0
14038.0,2,743,1509.5,0
14039.0,1,100,115.08000000000001,0
14040.0,23,3490,9030.65,3
14042.0,1,180,431.98,0
14043.0,2,153,304.25,0
14044.0,6,1818,2470.28,0
14045.0,13,4054,9653.279999999999,3
14047.0,10,1268,2946.42,0
14048.0,2,179,338.76,0
14049.0,9,4739,7557.3099999999995,3
14051.0,15,2191,6823.610000000001,3
14052.0,1,98,255.45,0
14053.0,2,275,312.05,0
14055.0,2,504,795.3199999999999,0
14057.0,5,1609,2190.88,0
14058.0,2,211,469.19,0
14060.0,13,2733,3378.66,3
14061.0,3,133,917.4300000000001,0
14062.0,12,7206,15139.35,3
14063.0,9,3850,22710.2,3
14064.0,10,2189,1978.68,0
14065.0,3,582,891.02,0
14068.0,3,440,1262.52,0
14069.0,2,59,230.06,0
14070.0,1,86,326.55,0
14072.0,1,65,390.85,0
14074.0,1,228,219.39999999999998,0
14075.0,3,740,792.61,0
14077.0,1,108,115.66,0
14078.0,4,308,643.26,0
14079.0,1,1,243.63,0
14080.0,4,220,1070.08,0
14081.0,9,3116,4435.58,0
14082.0,1,136,231.10999999999999,0
14083.0,3,234,388.83,0
14084.0,1,306,150.5,0
14085.0,16,3380,5656.43,3
14086.0,1,1,39.95,0
14087.0,2,476,651.8,0
14088.0,3,2611,13544.99,0
14091.0,2,3316,9530.08,0
14092.0,10,1540,3152.54,0
14094.0,1,177,335.22,0
14095.0,1,1,2.95,0
14097.0,2,352,422.85999999999996,0
14099.0,9,1491,2661.54,0
14101.0,7,3600,3985.14,0
14103.0,1,5,0.0,0
14104.0,3,437,555.37,0
14105.0,4,2734,4722.6,0
14106.0,1,24,214.79999999999998,0
14107.0,4,1696,2174.07,0
14108.0,2,292,447.05,0
14110.0,21,3380,7304.8,3
14112.0,6,1888,2919.44,0
14113.0,12,2694,5252.1900000000005,3
14114.0,5,549,977.5600000000001,0
14115.0,2,509,622.6700000000001,0
14118.0,1,97,458.45,0
14119.0,2,177,183.37,0
14122.0,3,114,362.42,0
14123.0,1,234,436.18,0
14126.0,1,379,466.33000000000004,0
14127.0,3,507,1190.3700000000001,0
14128.0,1,250,286.71,0
14129.0,4,822,1467.48,0
14130.0,3,981,1398.81,0
14131.0,1,118,187.87,0
14133.0,1,50,305.5,0
14134.0,15,5814,11123.35,3
14135.0,11,5505,4953.61,3
14136.0,5,1148,1570.81,0
14137.0,1,462,332.7,0
14139.0,3,539,670.98,0
14142.0,2,518,671.34,0
14144.0,1,12,30.599999999999998,0
14145.0,3,899,3857.85,0
14146.0,7,3343,5259.3,0
14147.0,7,887,2106.8,0
14148.0,1,207,309.09000000000003,0
14151.0,2,405,679.45,0
14152.0,5,1133,1376.05,0
14153.0,1,312,233.4,0
14154.0,6,2757,5115.08,0
14156.0,102,108107,196566.74,2
14157.0,3,256,569.9,0
14159.0,9,2185,3245.0,0
14160.0,7,4661,8421.47,0
14161.0,5,1168,2208.36,0
14163.0,1,57,148.71,0
14166.0,2,84,256.85,0
14167.0,4,200,721.65,0
14168.0,2,147,370.45,0
14169.0,2,208,624.4300000000001,0
14170.0,3,290,597.33,0
14171.0,1,44,135.0,0
14172.0,3,88,402.72,0
14173.0,2,44,135.16,0
14175.0,5,1494,4456.58,0
14176.0,2,117,339.11,0
14177.0,9,843,1669.93,0
14180.0,9,159,1570.73,0
14181.0,2,122,310.55,0
14182.0,4,174,678.77,0
14183.0,2,61,286.29,0
14186.0,5,1550,1550.63,0
14187.0,1,50,123.5,0
14189.0,2,709,1160.31,0
14190.0,1,2,79.9,0
14191.0,2,62,132.9,0
14192.0,1,218,293.74,0
14193.0,1,208,356.8,0
14194.0,15,4197,7321.07,3
14195.0,4,1384,1603.6,0
14197.0,1,143,390.05,0
14198.0,5,333,868.33,0
14199.0,3,226,906.3,0
14200.0,1,140,379.2,0
14201.0,3,216,446.1,0
14202.0,3,166,847.76,0
14203.0,1,80,339.34,0
14204.0,3,410,901.9300000000001,0
14205.0,7,1138,1947.5,0
14206.0,2,654,856.85,0
14207.0,1,36,157.8,0
14208.0,1,415,415.31,0
14209.0,9,1048,2919.84,0
14210.0,11,1844,3955.6800000000003,3
14211.0,9,1333,2161.19,0
14212.0,1,894,1119.6599999999999,0
14213.0,1,244,1192.2,0
14215.0,4,927,1626.61,0
14216.0,1,118,310.74,0
14217.0,7,567,1411.91,0
14219.0,2,285,543.89,0
14220.0,2,196,882.5999999999999,0
14221.0,8,1617,3084.69,0
14224.0,5,349,847.78,0
14225.0,4,1168,2037.02,0
14226.0,1,418,770.34,0
14227.0,5,2228,3017.75,0
14228.0,3,260,745.5,0
14229.0,4,324,1046.84,0
14230.0,3,246,979.8000000000001,0
14231.0,1,201,309.91,0
14233.0,3,581,1441.55,0
14235.0,4,1055,1573.1299999999999,0
14236.0,4,502,1253.78,0
14237.0,2,238,471.14,0
14238.0,2,78,287.38,0
14239.0,10,736,1882.3200000000002,0
14240.0,1,237,357.15,0
14241.0,1,96,120.0,0
14243.0,8,2466,4842.28,0
14244.0,1,814,366.41999999999996,0
14247.0,4,335,635.89,0
14248.0,2,590,730.37,0
14249.0,12,2487,5625.461,3
14252.0,1,111,350.99,0
14253.0,2,88,363.40000000000003,0
14254.0,1,263,601.03,0
14255.0,1,1,1000.63,0
14256.0,3,757,1504.93,0
14257.0,4,1650,2854.73,0
14258.0,16,10412,19381.36,3
14260.0,3,544,824.28,0
14263.0,1,171,322.93,0
14264.0,4,483,1183.39,0
14265.0,2,385,843.17,0
14266.0,1,24,40.56,0
14268.0,1,147,354.85,0
14269.0,1,123,295.73,0
14271.0,1,61,106.81,0
14272.0,2,498,482.85,0
14274.0,1,178,256.6,0
14275.0,6,538,1189.3799999999999,0
14276.0,4,662,982.94,0
14277.0,6,87830,13009.61,1
14278.0,1,131,205.83,0
14279.0,2,46,191.86,0
14281.0,1,45,245.15,0
14282.0,11,2810,4120.32,3
14283.0,4,550,628.4399999999999,0
14284.0,1,349,704.4,0
14285.0,4,413,1374.41,0
14286.0,4,4457,3851.0099999999998,0
14290.0,3,685,2201.91,0
14291.0,12,3397,4020.85,3
14292.0,7,1766,4354.32,0
14293.0,6,1021,2221.37,0
14294.0,1,190,375.34,0
14295.0,4,945,2196.71,0
14296.0,2,314,456.40000000000003,0
14298.0,38,41929,39667.19,1
14299.0,19,6079,10533.87,3
14301.0,3,1080,1352.04,0
14302.0,3,298,742.9000000000001,0
14303.0,2,218,277.94,0
14304.0,2,636,1341.56,0
14306.0,4,990,1058.0800000000002,0
14307.0,5,1316,2075.31,0
14308.0,2,2,1147.02,0
14309.0,2,950,1428.28,0
14310.0,1,230,492.1,0
14311.0,1,89,206.19,0
14312.0,5,892,1478.7,0
14314.0,1,36,109.80000000000001,0
14315.0,2,323,716.69,0
14316.0,5,4494,1370.34,0
14318.0,1,152,158.02,0
14319.0,1,329,494.85,0
14320.0,3,388,868.96,0
14321.0,2,869,687.3100000000001,0
14322.0,4,158,474.1,0
14324.0,2,402,701.61,0
14325.0,1,320,245.48000000000002,0
14326.0,2,469,757.13,0
14327.0,5,1157,1583.28,0
14328.0,1,1,445.05,0
14329.0,8,2826,4912.38,0
14330.0,1,103,200.63,0
14332.0,2,412,1077.2,0
14334.0,4,1255,1766.27,0
14338.0,1,287,339.88,0
14339.0,1,288,310.75,0
14341.0,10,1416,2285.04,0
14342.0,2,174,249.88,0
14343.0,4,631,1088.91,0
14344.0,14,1192,2443.77,3
14346.0,3,1273,1294.17,0
14347.0,1,48,82.6,0
14350.0,2,360,689.1,0
14353.0,2,280,285.9,0
14355.0,3,617,840.0500000000001,0
14358.0,2,338,400.06,0
14361.0,1,251,214.70999999999998,0
14363.0,2,105,227.47000000000003,0
14365.0,2,557,634.68,0
14366.0,1,16,136.0,0
14369.0,2,255,469.13,0
14370.0,6,266,1175.78,0
14372.0,2,378,860.08,0
14374.0,1,20,108.0,0
14375.0,2,465,875.31,0
14376.0,1,50,215.46,0
14378.0,1,57,131.25,0
14379.0,2,421,920.81,0
14380.0,1,1,48.96,0
14381.0,1,307,428.65999999999997,0
14382.0,1,464,620.73,0
14384.0,1,30,58.5,0
14388.0,9,2419,3488.16,0
14389.0,3,659,854.55,0
14390.0,5,774,1747.01,0
14391.0,1,168,135.6,0
14392.0,1,114,266.4,0
14394.0,1,58,93.8,0
14395.0,12,2379,4700.3,3
14396.0,6,797,1633.94,0
14398.0,2,267,707.79,0
14399.0,8,968,2113.16,0
14400.0,2,1252,1157.77,0
14401.0,9,1894,2744.42,0
14402.0,1,240,285.6,0
14403.0,2,218,404.7,0
14404.0,8,817,1424.79,0
14405.0,1,100,195.0,0
14408.0,4,828,1503.2400000000002,0
14409.0,5,1171,1696.64,0
14410.0,2,806,1546.07,0
14412.0,1,642,656.16,0
14413.0,3,212,647.67,0
14414.0,1,365,902.35,0
14415.0,10,3293,6191.32,3
14417.0,1,567,604.2,0
14419.0,1,69,202.85,0
14420.0,3,786,1251.65,0
14421.0,4,977,1656.26,0
14422.0,13,3161,6007.88,3
14423.0,2,299,651.41,0
14425.0,3,325,661.39,0
14426.0,7,4324,7246.27,0
14427.0,2,310,900.1800000000001,0
14429.0,1,286,516.28,0
14430.0,3,446,1220.9,0
14431.0,3,1072,2143.84,0
14433.0,1,134,289.6,0
14435.0,1,282,90.42,0
14436.0,1,168,182.64000000000001,0
14437.0,5,426,895.84,0
14439.0,4,1718,6781.8,0
14440.0,9,1167,4281.05,0
14441.0,7,814,2898.8,0
14442.0,5,949,3777.2,0
14443.0,2,582,966.27,0
14444.0,1,180,132.04,0
14445.0,1,83,221.65,0
14446.0,1,183,201.73,0
14447.0,1,342,548.5,0
14449.0,5,1021,1575.7,0
14450.0,4,281,645.19,0
14451.0,10,1368,2646.18,0
14452.0,2,170,401.15,0
14454.0,5,400,977.3,0
14455.0,4,719,628.21,0
14458.0,1,328,237.42,0
14459.0,1,1543,3537.821,0
14460.0,6,998,659.16,0
14461.0,10,2261,4610.44,0
14462.0,1,108,265.99,0
14463.0,1,31,256.95,0
14464.0,2,62,111.0,0
14465.0,8,2141,2887.4100000000003,0
14466.0,7,1638,2374.5,0
14467.0,8,918,1622.23,0
14468.0,1,164,204.24,0
14469.0,4,980,2112.21,0
14470.0,1,89,250.85,0
14471.0,2,187,400.95,0
14472.0,1,145,291.38,0
14474.0,1,313,730.42,0
14475.0,1,94,225.3,0
14477.0,3,400,660.0,0
14478.0,4,1226,1276.66,0
14479.0,3,503,982.86,0
14480.0,3,527,1020.47,0
14481.0,3,1095,1674.98,0
14482.0,6,1245,2289.76,0
14483.0,1,96,120.0,0
14484.0,3,534,749.0600000000001,0
14486.0,2,90,175.5,0
14487.0,2,102,257.28000000000003,0
14489.0,3,712,1111.55,0
14490.0,2,933,1273.47,0
14491.0,1,40,127.2,0
14492.0,7,751,1921.91,0
14493.0,5,1898,2746.91,0
14494.0,2,118,261.9,0
14495.0,1,6,51.0,0
14496.0,6,832,2129.42,0
14497.0,1,97,221.69,0
14498.0,5,1024,1953.95,0
14499.0,4,749,1323.65,0
14505.0,11,2624,6096.2,3
14506.0,3,348,1278.5,0
14507.0,5,936,1901.25,0
14508.0,3,228,598.52,0
14509.0,1,38,110.95,0
14510.0,3,821,1007.28,0
14512.0,5,620,948.19,0
14513.0,3,232,332.42,0
14514.0,6,1907,3543.63,0
14515.0,6,783,1647.17,0
14516.0,1,68,163.92,0
14519.0,2,82,206.09,0
14521.0,1,211,199.45000000000002,0
14522.0,4,443,784.08,0
14524.0,4,500,1066.03,0
14525.0,8,2539,3908.44,0
14526.0,1,179,262.4,0
14527.0,69,4673,19283.48,1
14530.0,10,1604,3271.4900000000002,0
14531.0,1,260,376.34,0
14532.0,7,831,2926.33,0
14533.0,4,2019,1516.65,0
14534.0,8,809,1824.06,0
14535.0,6,1409,3166.54,0
14537.0,1,108,285.84000000000003,0
14538.0,3,129,982.59,0
14540.0,8,1198,2799.08,0
14541.0,6,482,1038.03,0
14543.0,23,2018,11276.44,3
14544.0,1,895,957.98,0
14545.0,1,236,349.25,0
14546.0,6,1379,2619.81,0
14548.0,7,765,1974.69,0
14549.0,3,259,627.3100000000001,0
14550.0,2,382,587.69,0
14551.0,5,381,693.81,0
14552.0,2,170,346.21,0
14553.0,4,647,982.27,0
14555.0,4,720,1991.49,0
14556.0,3,331,835.34,0
14558.0,3,162,655.5,0
14559.0,1,72,75.6,0
14560.0,22,3320,3876.2599999999998,3
14562.0,8,770,1654.63,0
14563.0,2,335,679.44,0
14564.0,2,1295,2605.62,0
14565.0,1,400,760.1,0
14566.0,3,1600,2660.0,0
14568.0,1,645,919.7,0
14569.0,3,179,371.59,0
14570.0,1,336,395.69,0
14571.0,1,57,161.65,0
14572.0,4,1505,2782.34,0
14573.0,5,291,968.0,0
14574.0,1,63,143.70000000000002,0
14575.0,1,176,460.71,0
14576.0,1,12,35.400000000000006,0
14577.0,3,220,514.54,0
14579.0,1,56,105.56,0
14580.0,1,3,14.850000000000001,0
14581.0,1,92,295.2,0
14583.0,3,363,728.48,0
14584.0,4,580,705.65,0
14585.0,4,539,986.22,0
14588.0,1,62,135.39,0
14589.0,1,5,39.75,0
14590.0,20,904,3006.62,3
14593.0,9,1543,3094.02,0
14594.0,1,146,255.0,0
14595.0,2,250,423.85,0
14596.0,1,79,229.47,0
14597.0,4,870,1318.3899999999999,0
14598.0,1,165,162.07,0
14599.0,2,295,474.54,0
14600.0,1,362,471.84000000000003,0
14602.0,1,80,205.35999999999999,0
14604.0,1,88,143.85999999999999,0
14605.0,4,424,937.16,0
14606.0,102,9411,18704.41,1
14607.0,8,3819,7568.13,0
14608.0,7,490,1567.79,0
14609.0,6,5694,884.64,0
14610.0,2,15,24.35,0
14611.0,2,582,604.3299999999999,0
14612.0,1,134,877.7,0
14613.0,1,72,76.32000000000001,0
14614.0,1,189,295.13,0
14615.0,5,495,951.76,0
14616.0,2,66,121.7,0
14617.0,2,81,190.47000000000003,0
14618.0,4,440,788.88,0
14619.0,1,442,896.8000000000001,0
14621.0,4,713,1212.21,0
14623.0,5,640,1170.33,0
14624.0,4,483,588.22,0
14625.0,9,1820,3598.25,0
14626.0,7,1732,2619.65,0
14627.0,1,284,462.75,0
14628.0,3,875,1326.04,0
14630.0,1,111,338.65,0
14631.0,3,785,1018.71,0
14634.0,4,1906,2124.46,0
14635.0,1,118,215.22,0
14637.0,1,100,106.67999999999999,0
14639.0,3,979,1994.47,0
14640.0,4,765,1541.98,0
14643.0,3,562,986.08,0
14644.0,5,512,1416.96,0
14645.0,1,206,279.8,0
14646.0,78,170342,248396.5,4
14647.0,1,85,276.75,0
14648.0,15,3326,4546.86,3
14649.0,5,1446,2358.02,0
14650.0,1,22,62.5,0
14651.0,7,542,1379.52,0
14653.0,5,1026,1666.99,0
14654.0,1,273,246.86,0
14655.0,3,1252,1946.28,0
14656.0,3,198,523.6,0
14657.0,2,419,612.65,0
14662.0,3,333,645.16,0
14663.0,2,397,490.6,0
14665.0,2,404,913.95,0
14667.0,31,7625,12685.94,3
14668.0,1,49,111.63,0
14669.0,4,1279,1973.94,0
14670.0,1,97,190.47,0
14671.0,2,571,1127.45,0
14672.0,2,192,347.59,0
14673.0,3,1031,1674.41,0
14674.0,1,103,173.66,0
14675.0,1,385,462.15,0
14676.0,6,6292,5808.55,0
14677.0,1,139,184.91,0
14678.0,1,179,403.39,0
14679.0,3,794,1289.44,0
14680.0,43,13888,28658.66,3
14681.0,3,96,376.20000000000005,0
14682.0,4,869,1462.81,0
14683.0,1,386,146.56,0
14684.0,1,186,232.27,0
14685.0,8,2012,4619.79,0
14686.0,5,475,885.83,0
14687.0,2,380,773.6800000000001,0
14688.0,8,1959,2082.7,0
14690.0,2,174,422.63,0
14692.0,8,640,1153.54,0
14693.0,6,354,992.46,0
14694.0,1,193,244.31,0
14695.0,3,678,1620.07,0
14696.0,2,521,688.95,0
14699.0,3,407,593.47,0
14700.0,2,292,880.96,0
14701.0,6,850,2012.72,0
14702.0,13,1619,3462.08,3
14704.0,2,127,266.66,0
14706.0,1,263,390.69,0
14707.0,2,96,139.2,0
14708.0,3,888,1085.91,0
14709.0,12,1657,3965.29,3
14710.0,9,773,1316.46,0
14712.0,1,96,411.0,0
14713.0,11,1841,2752.5099999999998,0
14714.0,3,413,746.05,0
14715.0,4,513,973.0699999999999,0
14716.0,1,148,235.77,0
14717.0,1,32,81.3,0
14718.0,1,202,226.42,0
14721.0,1,59,115.77,0
14722.0,2,102,325.45,0
14723.0,7,613,934.76,0
14724.0,1,187,345.25,0
14725.0,3,747,597.16,0
14726.0,1,91,124.75,0
14727.0,2,406,199.35,0
14728.0,1,68,190.58,0
14729.0,3,377,593.89,0
14732.0,11,868,2814.58,0
14733.0,4,2727,6599.06,0
14734.0,4,378,1056.42,0
14735.0,24,2249,6174.47,3
14736.0,2,164,401.08,0
14737.0,1,726,2389.62,0
14738.0,2,156,507.45,0
14739.0,19,6352,8385.22,3
14740.0,8,1346,2712.85,0
14741.0,2,279,497.25,0
14742.0,1,374,579.85,0
14743.0,1,40,50.48,0
14744.0,8,1920,2785.1,0
14745.0,7,939,1351.55,0
14746.0,4,398,593.5,0
14748.0,7,1529,1736.57,0
14749.0,1,403,310.15,0
14750.0,1,65,112.03,0
14751.0,2,65,126.45,0
14753.0,1,201,306.36,0
14754.0,4,525,912.4300000000001,0
14755.0,14,2182,4962.27,3
14756.0,2,1007,1914.8,0
